-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2023,11,7,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,7,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,8,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,9,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,10,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,11,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,12,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,13,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,14,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,15,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,16,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,17,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,18,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,19,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,20,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,21,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,22,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,23,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,1,-999.0,-999.0,-999.0,-999.0,-999.0
